ID,title,type,message,Class,Sub 1,Sub 2,Sub 3,Sub 4,Sub 5
116237,Refugees Unwelcome: The Fight Over Germany's Surge In Refugees,video,medevil chimps in clothes dragging europe back to the stoneage,Hateful,Xenophobia,,,,
116242,Refugees Unwelcome: The Fight Over Germany's Surge In Refugees,video,Europe is for WHITES ONLY!!! Drive non-white monkeys away!! From Russia!,Hateful,Xenophobia,,,,
116246,Refugees Unwelcome: The Fight Over Germany's Surge In Refugees,video,i wish vikings were here to take care of muslims and nazis. they would cannibalize everything that speaks too loud.,Hateful,Xenophobia,Towards Islam,Promoting violence,,
121552,Watch carefully: This video will test whether you could prevent a mass shooting.,post,"So just cuz the kid has long hair, anti social and is into guns...makes him a suspect for a school shooting plot? Hmm..stereotype much? I hate this page",Hateful,Towards AJ+,,,,
121839,President Trump says he inherited “a mess” from Obama. So we looked into it.,post,I  always  told  my  children  not  to  use  the  word  hate  but  God  forgive  me  I hate  this  man  Trump  so much  for  his  lying  and  selfish  Ass  hole  that  he  is  please  get  him  out  impeach  him  now,Hateful,Specific person,Accusations,,,
121877,President Trump says he inherited “a mess” from Obama. So we looked into it.,post,Come on everybody knows Donald Trump can't tell the truth he's a spoiled rich guy nothing but greed he'll just go play golf,Hateful,Specific person,,,,
122674,"This 95-year-old musician cannot read or write, but he composed some of Colombia's most iconic music. Will he finally get the recognition he deserves?",post,"Mentiras! Colombia es un pais remezclado! Cual racista!! Ladrones a quien el les entrego sus canciones. 
Bullshit! Colombia is a highly mixed race country an NEVER a white one could sing that!!! Oh I hate stupids like this . The beautiful old man sings great!!!",Hateful,Humiliation,Swearing,,,
123985,"Children cry, civilians scream, missiles explode - just another 24 hours in Aleppo.",post,"Im so sick of this channel reporting news partially. The US is conducting attacks too, terrorists are striking West Aleppo too. Aleppo is split (West and East Aleppo) the West is controlled by the government and the East by terrorists (The Nusra Front which are basically Al Qaeda and they're being funded by the US and others). 200,000 currently live in the East side, and thousands fled to the Western side for safety (even those ""against"" Bashar). Al Nusra Front threatened civilians that if they flee they'll kill them, and therefore they're using them as human shields...that's why so many are getting killed by government airstrikes that are aiming at these terrorists but the media doesnt want you to know that. Those in the West are safer than those in the East, but MANY still got killed by US airstrikes and the terrorists as well and this is rarely reported. 90% of internally displaced refugees of Syria (7million) have fled to areas controlled by the government! So much doesnt get reported on the news and there's SO MUCH BIAS especially on AJ+ videos on Aleppo and Syria. The government does have some blood on its hands yes, but so much destruction and death have been caused by the US, and others who are funding different groups to destroy the country that was once known as the Cradle of Civilization. A country where everyone lived in peace, a country that was the 4th safest in the world... It was modernized and progressive, and everything was getting better and look at it now. My country is destroyed because of greedy nations. You're also not reporting other serious events happening in Syria including its capital Damascus, in the last 2 days there have been several bombs and one of the symbols of the city, the Damascene Sword Monument, has been destroyed. Stop believing everything you see on the media, it's much more than that. Get reliable sources. I'm Syrian, most of my family is in Damascus but we have friends in Aleppo too. I am by no way saying I support the government, but I am DEFINITELY not with any other group especially terrorists who have ravaged my country.",Hateful,Towards AJ+,,,,
124066,"Children cry, civilians scream, missiles explode - just another 24 hours in Aleppo.",post,"I hate this world.. How it's posible that all world know this and they are in silence!? It's not human.. we are all the same blod, flash and bones.. Holocaust of 21.century and they do nothing!!!!! :(",Hateful,Humanity,,,,
124905,"War cry for Standing Rock.

This Maori man performs the traditional haka in North Dakota on the front line of #NoDAPL protests.",post,"Free Native Americans, their Land and water. US Government & all the greedy evil corporation and oil companies involved, Back off! The world is watching you all !!!",Hateful,Politics,Corporations,,,
124947,"War cry for Standing Rock.

This Maori man performs the traditional haka in North Dakota on the front line of #NoDAPL protests.",post,No matter how cold & freezing the temperature gets they stand together fighting for their rights of that land. Prayers goes out to you for your fight against our greedy government. God Bless all stay healthy & safe. Amen,Hateful,Politics,,,,
124952,"War cry for Standing Rock.

This Maori man performs the traditional haka in North Dakota on the front line of #NoDAPL protests.",post,"What more can this Country take from them? none of us today had any part of what was done centuries ago, but by Gawd we are here today, and Need to Stand With the American Indians' I can't believe GREEDY BASTARDS ARE DESTROYING EVEN MORE OF, WHATS THEIRS!",Hateful,Specific nation(s),Swearing,,,
124975,"While civilians were dying in east Aleppo, the UN held an emergency meeting on Syria.

This is what the U.S. Ambassador had to say:",post,"Well, since my first comment was apparently censured by AJ, here's the second try.
The US teaching morality at the face of senseless slaughter is like a bad joke out of a sitcom. People are dying of hunger right now in Yemen thanks to the US and its allies. Shame?
Trying being ashamed for what you did in Iraq and Lybia for starters, death is commonplace now thanks to your destructive greed... now that your destructive greed has been stopped by Russia you start to whine about it?
Go ahead and censor this again AJ, I have copied this now.",Hateful,Specific nation(s),Accusations,,,
125277,"""Just kill me ... just kill me.""

New footage has emerged of the man who was forcefully dragged off of a United Airlines flight.",post,"This must be how black people used to feel when they were forced to stand up so whites could sit!! And if they refused, were dragged and jailed. Feel the pain now America?

#boycottUnited!",Hateful,Racist towards white,,,,
125278,"""Just kill me ... just kill me.""

New footage has emerged of the man who was forcefully dragged off of a United Airlines flight.",post,"What bothers me is that while all these people were quick to pull out their phones or even yell at them, not one person got up to help this poor man. This is why this country is failing. We talk about ""helping our fellow man"" but when push comes to shove we don't or won't and innocent people get treated like crap",Hateful,Swearing,,,,
125288,"""Just kill me ... just kill me.""

New footage has emerged of the man who was forcefully dragged off of a United Airlines flight.",post,"and you american think you have democracy and call out on other country? guess what democracy is a joke and a big fat lie! go search what gerrymandering is.. its not you guys who decide who is going to represent you, its the politicians decides who is going to vote for them!! you guys live in police states controlled by politicians which are bought by corporations,. what a joke!",Hateful,Accusations,,,,
125289,"""Just kill me ... just kill me.""

New footage has emerged of the man who was forcefully dragged off of a United Airlines flight.",post,"You animals. I hope your business crashes down after this incident and you file for bankruptcy. Maybe then you will learn how to  deal with a human being. Shame on you.
#unitedairlines Never did and never will fly with you. You are worse than scum. #boycottunited",Hateful,Humiliation,,,,
